,API_NUMBER,LATITUDE,LONGITUDE
370418,120192180700.0,40.3115,-88.284191
370419,120192180800.0,40.354929,-88.156666
370420,120192180900.0,40.025186,-88.076975
370421,120192181000.0,40.059394,-87.95447
370422,120192181100.0,40.210014,-88.37293
370423,120192181200.0,39.93666,-88.293804
370424,120192181500.0,39.945274,-88.161456
370425,120192181600.0,39.95205,-88.084213
370426,120192181700.0,40.011212,-88.442724
370427,120192181800.0,39.997119,-88.367934
370428,120192181900.0,39.995865,-88.285401
370429,120192182000.0,39.992528,-88.313367
370430,120192182100.0,40.011034,-88.230261
370431,120192182200.0,40.031337,-88.027665
370432,120192182300.0,40.10148,-88.050192
370433,120192182400.0,40.09642,-88.013393
370434,120192182500.0,40.118657,-88.002612
370435,120192182600.0,40.205736,-88.43043
370436,120192182700.0,40.201318,-88.42082
370437,120192182900.0,40.20161,-88.422396
370438,120192183000.0,40.20069,-88.419737
370439,120192183100.0,40.183442,-88.391272
370440,120192183200.0,40.163577,-88.435802
370441,120192248500.0,40.163396,-88.436312
370442,120192248600.0,40.156512,-88.376734
370443,120192248700.0,40.204952,-88.338829
370444,120192248800.0,40.187798,-88.274867
370445,120192248900.0,40.186112,-88.307307
370446,120192249000.0,40.173702,-88.243637
370447,120192249100.0,40.156897,-88.262302
370448,120192249200.0,40.156424,-88.333943
370449,120192249300.0,40.142222,-88.285945
370450,120192249400.0,40.216385,-88.187148
370451,120192249500.0,40.211849,-88.145806
370452,120192249600.0,40.214505,-88.161717
370453,120192249700.0,40.186592,-88.201985
370454,120192249800.0,40.181696,-88.21897
370455,120192249900.0,40.184588,-88.163684
370456,120192250000.0,40.159534,-88.136919
370457,120192250100.0,40.160075,-88.162773
370458,120192250200.0,40.149158,-88.191349
370459,120192250300.0,40.149735,-88.164388
370460,120192250400.0,40.196414,-87.979033
370461,120192250500.0,40.29167,-88.364284
370462,120192250600.0,40.280976,-88.404791
370463,120192250700.0,40.259013,-88.423875
370464,120192250800.0,40.266622,-88.365936
370465,120192250900.0,40.242548,-88.3629
370466,120192251000.0,40.236509,-88.364043
370467,120192251100.0,40.237533,-88.347497
370468,120192251200.0,40.28072,-88.340948
370469,120192251300.0,40.261855,-88.271881
370470,120192251400.0,40.227948,-88.345143
370471,120192251500.0,40.224792,-88.251915
370472,120192251600.0,40.283564,-88.217423
370473,120192251700.0,40.259206,-88.134301
370474,120192251800.0,40.311642,-88.082505
370475,120192251900.0,40.284209,-88.084765
370476,120192252000.0,40.288868,-88.040987
370477,120192252100.0,40.299079,-87.991031
370478,120192252200.0,40.245369,-87.965671
370479,120192252300.0,40.226819,-87.969501
370480,120192252400.0,40.354775,-88.385246
370481,120192252500.0,40.359192,-88.428914
370482,120190005700.0,40.113153,-88.291012
370483,120190005800.0,40.127539,-88.277118
370484,120190005900.0,39.914683,-88.274313
370485,120190006000.0,39.997289,-88.331316
370486,120190006100.0,40.127694,-88.293069
370487,120190006200.0,40.052682,-88.254969
370488,120190006300.0,39.994779,-88.2462
370489,120190006400.0,39.99209,-88.250306
370490,120190006500.0,39.995686,-88.247687
370491,120190006600.0,39.992057,-88.24725
370492,120190006701.0,40.235362,-88.430902
370493,120190006800.0,40.15844,-88.448077
370494,120190006900.0,40.061802,-88.248197
370495,120190007000.0,40.194642,-88.389845
370496,120190007100.0,40.053895,-88.296104
370497,120190007200.0,40.143957,-88.457214
370498,120190007300.0,39.97437,-88.180007
370499,120190007400.0,40.195948,-88.373543
370500,120190007500.0,40.306758,-88.020309
370501,120190007600.0,40.311273,-87.986584
370502,120190007700.0,40.112216,-88.368403
370503,120190007800.0,40.198701,-88.317605
370504,120190007900.0,40.177529,-88.434995
370505,120190008100.0,40.19028,-88.432612
370506,120190008200.0,40.138316,-88.205843
370507,120190008300.0,40.083943,-88.171906
370508,120190008400.0,40.019338,-88.140652
370509,120190008500.0,40.161186,-88.437313
370510,120190008600.0,40.342589,-88.141933
370511,120190008700.0,40.01102,-88.171605
370512,120190008800.0,40.053364,-87.985295
370513,120190008900.0,40.09203,-88.189796
370514,120190009000.0,40.114338,-88.113278
370515,120190009100.0,40.095348,-87.997973
370516,120190009200.0,40.19028,-88.432612
370517,120190009300.0,40.149014,-88.229904
370518,120190009400.0,40.25172,-88.41195
370519,120190009500.0,40.236941,-88.36652
370520,120190009600.0,40.13923,-88.204668
370521,120190009700.0,39.996635,-88.237008
370522,120190009800.0,40.317951,-88.351431
370523,120190009900.0,40.03138,-87.967398
370524,120190010000.0,40.030044,-87.967388
370525,120190010100.0,40.028747,-87.967381
370527,120190100200.0,40.136523,-88.193887
370528,120190100300.0,40.138067,-88.234469
370529,120190100400.0,40.140806,-88.230757
370530,120190100500.0,40.137413,-88.232215
370531,120190100600.0,40.126414,-88.223372
370532,120190100700.0,40.126344,-88.230687
370533,120190100800.0,40.117482,-88.219995
370534,120190100900.0,40.124628,-88.223355
370535,120190101000.0,40.126218,-88.221801
370536,120190101100.0,40.105021,-88.149432
370537,120190101300.0,39.938781,-88.083954
370538,120190101400.0,39.934068,-88.04251
370539,120190101500.0,39.916441,-88.113385
370540,120190101600.0,39.893012,-88.026844
370541,120190101700.0,39.892106,-88.025673
370542,120190101800.0,39.966132,-87.95623
370543,120190101900.0,39.965875,-87.98309
370544,120190102000.0,39.945822,-87.993463
370545,120190102100.0,39.940566,-87.958178
370546,120190102200.0,39.893502,-87.950776
370547,120190102300.0,40.028184,-88.459532
370548,120190102400.0,40.037392,-88.437014
370549,120190102500.0,39.982914,-88.419281
370550,120190102600.0,39.986603,-88.46226
370551,120190102700.0,39.981115,-88.401155
370552,120190102900.0,40.000189,-88.332401
370553,120190103000.0,40.010028,-88.25163
370554,120190103100.0,39.986279,-88.250809
370555,120190103200.0,39.984789,-88.26104
370556,120190103300.0,39.976193,-88.305675
370557,120190103400.0,40.034753,-88.238577
370558,120190103500.0,40.000955,-88.237526
370559,120190103600.0,40.000952,-88.238064
370560,120190103700.0,40.000781,-88.182337
370561,120190103800.0,40.002839,-88.163057
370562,120190103900.0,39.988774,-88.197276
370563,120190104000.0,39.967404,-88.049685
370564,120190104100.0,39.973966,-88.001983
370565,120190104200.0,40.053685,-87.94029
370566,120190104300.0,40.035017,-87.983987
370567,120190104400.0,40.038666,-87.988749
370568,120190104500.0,40.027742,-87.97565
370569,120190104600.0,40.036897,-87.96625
370570,120190104700.0,40.035086,-87.963873
370571,120192183300.0,40.161442,-88.436288
370572,120192183400.0,40.16197,-88.439189
370573,120192183500.0,40.193976,-88.191533
370574,120192183600.0,40.245447,-88.364804
370575,120192183700.0,40.236949,-88.383895
370576,120192183800.0,40.245304,-88.297913
370577,120192183900.0,40.388246,-88.400151
370578,120192184000.0,40.398175,-88.329932
370579,120192184100.0,40.315083,-88.094761
370580,120192184200.0,40.060498,-87.95446
370581,120192184300.0,40.046435,-88.295367
370582,120192184400.0,39.967464,-88.255557
370583,120192184500.0,40.268006,-88.39294
370584,120192184700.0,40.046933,-88.209634
370585,120192184800.0,40.385368,-88.120042
370586,120192184900.0,40.345946,-88.163912
370587,120192185000.0,40.354133,-87.988144
370588,120192185400.0,40.22333,-88.253547
370589,120192185600.0,40.021736,-88.079013
370590,120192185700.0,40.017869,-88.066042
370591,120192185800.0,40.260642,-88.003039
370592,120192185900.0,40.052825,-88.019454
370593,120192186000.0,40.041778,-88.072227
370594,120192186100.0,39.909253,-87.991981
370595,120192186200.0,40.040375,-88.070076
370596,120192186300.0,40.02348,-88.209105
370597,120192186400.0,39.914041,-88.005962
370598,120192186500.0,39.91065,-87.992643
370599,120192186600.0,40.105887,-88.047846
370600,120192186601.0,40.105887,-88.047846
370601,120192186700.0,40.107738,-88.048502
370602,120192186800.0,39.9363,-88.033491
370603,120192186900.0,40.311965,-88.329068
370604,120192187000.0,40.144701,-88.406363
370605,120192187100.0,40.145528,-88.162638
370606,120192187200.0,40.194443,-88.084644
370607,120192187300.0,40.247742,-88.366762
370608,120192187400.0,40.382004,-88.380662
370609,120192187500.0,40.159488,-88.440745
370610,120192187600.0,39.996468,-88.181453
370611,120192252600.0,40.32569,-88.365293
370612,120192252700.0,40.317637,-88.350362
370613,120192252800.0,40.390268,-88.310407
370614,120192252900.0,40.33733,-88.315009
370615,120192253000.0,40.371938,-88.148247
370616,120192253100.0,40.371453,-88.149523
370617,120192253200.0,40.368045,-88.129248
370618,120192253300.0,40.319596,-88.231624
370619,120192253400.0,40.325867,-88.21246
370620,120192253500.0,40.343222,-88.036918
370621,120192253600.0,40.313208,-88.091118
370622,120192253700.0,40.313568,-88.062709
370623,120192253800.0,40.313975,-88.04961
370624,120192253900.0,40.36443,-87.989497
370625,120192254000.0,40.328683,-87.989927
370626,120192254100.0,40.330398,-87.936494
370627,120192254200.0,40.336298,-87.951616
370628,120192254400.0,40.388299,-88.360023
370629,120192254500.0,40.388322,-88.35527
370630,120192254600.0,40.393811,-88.352847
370631,120192254801.0,40.245907,-88.386283
370632,120192255300.0,40.119233,-88.161841
370633,120192255400.0,40.092247,-88.242149
370634,120192255500.0,40.10049,-88.210153
370635,120192255600.0,40.099124,-88.207411
370636,120192255700.0,40.098721,-88.205607
370637,120192255800.0,40.103248,-88.209973
370638,120192255900.0,40.098005,-88.210131
370639,120192256000.0,40.093867,-88.210049
370640,120192256100.0,40.091698,-88.202956
370641,120192256300.0,40.145814,-88.431185
370642,120192256400.0,40.145277,-88.412194
370643,120192256500.0,39.910113,-88.090928
370644,120192257000.0,39.894242,-88.225842
370645,120192257100.0,39.907548,-87.995462
370646,120192257400.0,39.912016,-87.989792
370647,120192257500.0,39.915252,-87.975713
370648,120192257900.0,39.91203,-87.988716
370649,120192258300.0,40.386455,-88.360028
370650,120192258400.0,40.38286,-88.352924
370651,120190010200.0,40.032346,-87.953129
370652,120190010300.0,40.027548,-87.9586
370653,120190010400.0,39.973966,-88.001983
370654,120190010500.0,39.901204,-88.358471
370655,120190010600.0,40.047341,-88.294824
370656,120190010700.0,39.982414,-88.19795
370657,120190010800.0,40.110417,-88.370758
370658,120190010900.0,40.11197,-88.28489
370659,120190011000.0,40.097807,-88.336644
370660,120190011100.0,40.127462,-88.286245
370661,120190011200.0,40.092218,-88.144684
370662,120190011300.0,40.083132,-88.142259
370663,120190011400.0,40.149349,-88.191708
370664,120190011500.0,40.047341,-88.294824
370665,120190011600.0,40.047341,-88.294824
370666,120190012000.0,40.310776,-88.423849
370667,120190012100.0,40.295805,-88.441131
370668,120190012200.0,40.296266,-88.403667
370669,120190012300.0,40.296404,-88.422125
370670,120190012400.0,40.296364,-88.413169
370671,120190012700.0,40.368883,-88.40382
370672,120190012900.0,40.340335,-88.441516
370673,120190013001.0,40.340122,-88.422648
370674,120190013101.0,40.237989,-88.422694
370675,120190013601.0,40.267123,-88.420478
370676,120190014400.0,40.23813,-88.393372
370677,120190014500.0,40.266283,-88.399975
370678,120190014600.0,40.376738,-88.422643
370679,120190014702.0,40.267121,-88.413021
370680,120190014900.0,40.111775,-88.04456
370681,120190015102.0,40.274752,-88.422752
370682,120190015200.0,40.289345,-88.403416
370683,120190015202.0,40.289345,-88.403416
370684,120190015302.0,40.281796,-88.412856
370685,120190015402.0,40.274584,-88.40381
370686,120190015502.0,40.274615,-88.412911
370687,120190015800.0,40.191579,-88.250023
370688,120190015900.0,40.281015,-88.129319
370689,120190016000.0,40.077554,-88.087089
370690,120190016100.0,40.046931,-88.002081
370691,120190016200.0,40.120486,-88.153141
370693,120190104800.0,40.020492,-87.970876
370694,120190104900.0,40.024073,-87.98747
370695,120190105000.0,40.024095,-87.977995
370696,120190105100.0,40.015002,-87.980318
370697,120190105200.0,39.9881,-87.939787
370698,120190105300.0,39.989936,-87.939782
370699,120190105400.0,39.968569,-87.992337
370700,120190105500.0,39.968008,-87.994498
370701,120190105600.0,40.120411,-88.407431
370702,120190105700.0,40.120325,-88.36963
370703,120190105800.0,40.113215,-88.35064
370704,120190105900.0,40.109821,-88.369315
370705,120190106000.0,40.112041,-88.228096
370706,120190106100.0,40.112214,-88.370757
370707,120190106200.0,40.112901,-88.369858
370708,120190106300.0,40.112041,-88.228096
370709,120190106400.0,40.35997,-88.38245
370710,120190106500.0,40.369332,-88.432452
370711,120190106600.0,40.111355,-88.309635
370712,120190106700.0,40.200302,-87.950636
370713,120190106800.0,40.186754,-88.299822
370714,120190106900.0,40.131827,-88.042355
370715,120190107000.0,40.200559,-88.296831
370716,120190107100.0,40.012798,-88.010592
370717,120190107200.0,40.05414,-88.251154
370718,120190107300.0,39.969494,-87.95961
370719,120190107400.0,39.974024,-88.265453
370720,120190107500.0,40.075651,-88.207813
370721,120190107600.0,40.172782,-88.242304
370722,120190107700.0,40.361959,-88.430094
370723,120190107800.0,39.968147,-87.993706
370724,120190107900.0,40.118423,-88.369852
370725,120190108000.0,40.039821,-88.180696
370726,120190108100.0,40.133357,-88.044876
370727,120190108200.0,40.133357,-88.044876
370728,120190108300.0,40.133357,-88.044876
370729,120190108400.0,40.133357,-88.044876
370730,120190108500.0,40.164789,-88.120207
370731,120190108600.0,39.973987,-88.269038
370732,120190108700.0,39.974044,-88.263659
370733,120190108800.0,39.974043,-88.263587
370734,120190108900.0,39.973989,-88.26366
370735,120192187700.0,40.010072,-88.259705
370736,120192187800.0,40.009325,-88.259589
370737,120192187900.0,40.181273,-88.297387
370738,120192188000.0,40.148447,-88.19052
370739,120192188100.0,39.89534,-88.121522
370740,120192188200.0,39.997468,-88.367293
370741,120192188300.0,39.997468,-88.367293
370742,120192188400.0,39.997468,-88.367293
370743,120192188500.0,40.012161,-88.242995
370744,120192188600.0,40.18855,-88.295135
370745,120192188700.0,40.253165,-88.3098
370746,120192189000.0,40.159027,-88.4392
370747,120192189100.0,40.046026,-88.002722
370748,120192189200.0,40.054926,-87.959177
370749,120192189300.0,39.936012,-88.064916
370750,120192189400.0,39.936066,-88.064829
370751,120192189500.0,40.010433,-88.175155
370752,120192189600.0,40.046684,-88.011313
370753,120192189700.0,40.340849,-88.359871
370754,120192189800.0,40.041614,-88.075071
370755,120192189900.0,39.926906,-88.382653
370756,120192190200.0,39.967457,-88.312203
370757,120192190300.0,39.981913,-88.198573
370758,120192190400.0,39.981171,-88.014036
370759,120192190500.0,40.123948,-88.137208
370760,120192190600.0,40.087427,-88.037956
370761,120192190700.0,40.186244,-88.436826
370762,120192190800.0,40.17927,-88.392814
370763,120192190900.0,40.169252,-88.181585
370764,120192191000.0,40.237641,-88.364618
370765,120192191100.0,40.245162,-88.346146
370766,120192191200.0,40.268639,-88.219925
370767,120192191300.0,40.238021,-88.216317
370768,120192191400.0,40.375401,-88.374552
370769,120192191500.0,39.901251,-88.36338
370770,120192191600.0,40.060285,-88.209035
370771,120192191700.0,40.122206,-87.967381
370772,120192191800.0,40.165982,-88.402992
370773,120192191900.0,40.199623,-88.239963
370774,120192192000.0,40.184763,-88.239929
370775,120192192100.0,40.156141,-88.201214
370776,120192192200.0,40.365316,-88.253558
370777,120192258600.0,40.053361,-88.002579
370778,120192258900.0,40.30929,-88.017093
370779,120192259000.0,40.309287,-88.017274
370780,120192259100.0,40.308972,-88.021069
370781,120192259200.0,40.386501,-88.123485
370782,120192259400.0,40.121657,-88.209197
370783,120192259500.0,40.122763,-88.208853
370784,120192259600.0,39.965586,-88.068639
370785,120192259700.0,39.966357,-88.068429
370786,120192259800.0,40.046787,-88.125081
370787,120192259900.0,40.215295,-87.961888
370788,120192260300.0,39.937723,-88.328792
370789,120192260400.0,39.950787,-88.247683
370790,120192260500.0,39.951978,-88.143234
370791,120192260600.0,39.95238,-88.126728
370792,120192260700.0,39.91664,-88.21624
370793,120192260800.0,39.92264,-88.093067
370794,120192260900.0,39.906232,-88.1051
370795,120192261000.0,39.884183,-88.048328
370796,120192261100.0,39.913204,-87.974457
370797,120192261200.0,39.974612,-88.369034
370798,120192261300.0,40.025534,-88.283557
370799,120192261400.0,40.011891,-88.339557
370800,120192261500.0,39.973089,-88.276153
370801,120192261600.0,40.048267,-88.180188
370802,120192261700.0,40.045711,-88.238613
370803,120192261800.0,40.024618,-88.177651
370804,120192261900.0,39.999689,-88.130407
370805,120192262000.0,40.002932,-88.141685
370806,120192262100.0,39.982586,-88.181133
370807,120192262200.0,40.043659,-88.011841
370808,120192262300.0,40.053374,-88.029183
370809,120192262400.0,40.041151,-88.042031
370810,120192262500.0,40.040469,-88.072337
370811,120192262600.0,40.037766,-88.06094
370812,120192262700.0,40.029886,-88.027739
370813,120192262800.0,40.011237,-88.03717
370814,120192262900.0,39.974058,-88.095161
370815,120192263000.0,40.020536,-88.007361
370816,120192263100.0,40.047854,-87.982886
370817,120192263200.0,40.009553,-87.985032
370818,120190016300.0,40.104979,-88.349496
370819,120190018100.0,40.122746,-88.272737
370820,120190018400.0,39.930518,-88.434689
370821,120190018500.0,39.894646,-88.380942
370822,120190018600.0,40.134436,-88.248584
370823,120190018700.0,40.128576,-88.316924
370824,120190018800.0,40.120507,-88.323938
370825,120190018900.0,40.149224,-88.267556
370826,120190019000.0,40.193128,-88.398233
370827,120190019100.0,40.163808,-88.267644
370828,120190019200.0,40.22423,-88.371217
370829,120190019300.0,40.225107,-88.367681
370830,120190019400.0,40.208463,-88.373564
370831,120190019500.0,39.903067,-88.422699
370832,120190019600.0,40.04761,-88.34138
370833,120190019700.0,40.003029,-88.171394
370834,120190019800.0,40.003581,-88.171398
370835,120190019900.0,40.002491,-88.171387
370836,120190020000.0,40.003754,-88.170803
370837,120190020100.0,40.003301,-88.171755
370838,120190020200.0,40.002617,-88.171316
370839,120190020300.0,40.00314,-88.171382
370840,120190020400.0,40.003663,-88.171519
370841,120190020500.0,40.003663,-88.171519
370842,120190020600.0,40.142597,-88.234534
370843,120190020700.0,40.169202,-88.260598
370844,120190021100.0,40.278433,-88.413031
370845,120190021200.0,40.278226,-88.413035
370846,120190021300.0,40.032364,-88.285136
370847,120190021500.0,40.133886,-88.462165
370848,120190021600.0,40.085991,-88.38116
370849,120190021700.0,40.098664,-88.31422
370850,120190021800.0,40.091782,-88.276699
370851,120190021900.0,40.085351,-88.241217
370852,120190022000.0,40.083871,-88.29517
370853,120190022100.0,40.082294,-88.33724
370854,120190022200.0,40.18956,-88.365294
370855,120190022300.0,40.142226,-88.360235
370856,120190022400.0,40.191222,-88.279841
370857,120190022500.0,40.201198,-88.271723
370858,120190022600.0,40.186647,-88.276207
370859,120190022700.0,40.1941,-88.323459
370860,120190022800.0,40.14935,-88.333608
370861,120190022900.0,40.149224,-88.267556
370862,120190023000.0,39.988415,-88.247117
370865,120190109000.0,39.996981,-87.995435
370866,120190109100.0,39.968147,-87.993706
370867,120190109200.0,40.156107,-88.212473
370868,120190109500.0,39.936044,-88.217247
370869,120190109600.0,39.972931,-88.267298
370870,120190109700.0,39.967186,-88.182023
370871,120190109800.0,40.075794,-88.206772
370872,120190109900.0,40.170217,-88.440129
370873,120190110000.0,40.171403,-88.109678
370874,120190110100.0,40.186583,-88.30722
370875,120190110300.0,40.271984,-88.079753
370876,120190110400.0,40.312979,-88.097894
370877,120190110600.0,39.967613,-87.982984
370878,120190110900.0,40.187707,-88.393479
370879,120190111000.0,40.106307,-88.406886
370880,120190111100.0,40.110022,-88.446636
370881,120190111400.0,39.996177,-88.321135
370882,120190111500.0,40.108978,-88.367787
370883,120190111600.0,40.111978,-88.445931
370884,120190111700.0,40.06446,-88.444177
370885,120190111800.0,40.131519,-88.038575
370886,120190111900.0,40.192307,-88.368844
370887,120190112000.0,40.179042,-88.435742
370888,120190112100.0,40.182331,-88.393449
370889,120190112200.0,40.184508,-88.394332
370890,120190112300.0,40.184508,-88.395192
370891,120190112400.0,40.156335,-88.361133
370892,120190112500.0,40.185783,-88.239821
370893,120190112600.0,40.252138,-88.375051
370894,120190112700.0,40.247455,-88.394816
370895,120190113200.0,40.069382,-87.977579
370896,120190113300.0,40.296473,-88.211981
370897,120190113600.0,40.119505,-88.40624
370898,120190113800.0,40.320028,-88.28344
370899,120190114100.0,39.986103,-88.18041
370900,120190114200.0,40.309351,-88.118043
370901,120190114400.0,40.193765,-88.403531
370902,120190114600.0,40.13532,-88.142355
370903,120190114700.0,40.133357,-88.044876
370904,120190114800.0,40.129554,-88.042686
370905,120190114900.0,40.131553,-88.042486
370906,120190115000.0,40.133357,-88.044876
370907,120192192300.0,39.951846,-88.047813
370908,120192192400.0,39.936064,-88.064649
370909,120192192500.0,39.893462,-88.052289
370910,120192192600.0,39.977551,-88.180123
370911,120192192700.0,40.207778,-88.324859
370912,120192192800.0,40.048617,-88.030609
370913,120192192900.0,40.049304,-88.030425
370914,120192193000.0,40.049436,-88.029884
370915,120192193100.0,40.049981,-88.029345
370916,120192193200.0,40.042067,-88.073482
370917,120192193300.0,39.917572,-87.99216
370918,120192193400.0,39.918501,-87.990975
370919,120192193500.0,39.918501,-87.990975
370920,120192193600.0,40.213757,-87.992853
370921,120192193800.0,39.934258,-88.368911
370922,120192193900.0,39.92398,-88.434817
370923,120192194000.0,39.95383,-88.275195
370924,120192194100.0,39.938396,-88.312204
370925,120192194200.0,39.906482,-88.272801
370926,120192194300.0,39.893981,-88.329821
370927,120192194400.0,39.909109,-88.14162
370928,120192194500.0,40.025217,-88.396889
370929,120192194600.0,39.967985,-88.395776
370930,120192194700.0,40.022444,-88.239772
370931,120192194800.0,40.022989,-88.275857
370932,120192194900.0,40.025792,-88.16596
370933,120192195000.0,40.011654,-88.126109
370934,120192195100.0,40.011159,-88.20235
370935,120192195200.0,39.981542,-88.222268
370936,120192195300.0,40.123596,-88.426011
370937,120192195400.0,40.081699,-88.462187
370938,120192195500.0,40.127146,-88.103268
370939,120192195600.0,40.123774,-88.009992
370940,120192195700.0,40.066747,-88.10166
370941,120192195800.0,40.19737,-88.384461
370942,120192195900.0,40.201494,-88.183866
370943,120192196000.0,40.208757,-88.143598
370944,120192196100.0,40.236673,-88.383946
370945,120192196200.0,40.23619,-88.374278
370946,120192196300.0,40.282386,-88.154895
370947,120192196700.0,40.195912,-88.385258
370950,120192263300.0,39.985909,-87.968302
370951,120192263400.0,39.973254,-87.965835
370952,120192263500.0,39.967921,-87.958637
370953,120192263600.0,40.112598,-88.3822
370954,120192263700.0,40.105788,-88.428556
370955,120192263800.0,40.109471,-88.431109
370956,120192263900.0,40.085823,-88.407814
370957,120192264000.0,40.132665,-88.29491
370958,120192264100.0,40.133519,-88.290508
370959,120192264200.0,40.062687,-88.314193
370960,120192264300.0,40.061433,-88.322465
370961,120192264400.0,40.138375,-88.184175
370962,120192264500.0,40.117531,-88.124815
370963,120192264600.0,40.084124,-88.143605
370964,120192264700.0,40.069608,-88.197118
370965,120192264800.0,40.069616,-88.185834
370966,120192264900.0,40.133075,-88.043052
370967,120192265000.0,40.131976,-88.044135
370968,120192265100.0,40.109805,-88.047794
370969,120192265200.0,40.103239,-88.089369
370970,120192265300.0,40.097675,-88.10361
370971,120192265400.0,40.086777,-88.033158
370972,120192265500.0,40.07191,-88.061674
370973,120192265600.0,40.06227,-87.947538
370974,120192265700.0,40.200163,-88.367288
370975,120192265800.0,40.18717,-88.441299
370976,120192265900.0,40.179219,-88.400464
370977,120192266000.0,40.15695,-88.371677
370978,120192266100.0,40.147696,-88.433197
370979,120192266200.0,40.21956,-88.335446
370980,120192266300.0,40.20138,-88.330592
370981,120192266400.0,40.16842,-88.332113
370982,120192266500.0,40.155641,-88.349786
370983,120192266600.0,40.147903,-88.273532
370984,120192266700.0,40.216391,-88.179052
370985,120192266800.0,40.193008,-88.126968
370986,120192266900.0,40.188167,-88.192588
370987,120192267000.0,40.159649,-88.063202
370988,120192267100.0,40.185632,-87.95397
370989,120192267200.0,40.309906,-88.373806
370990,120192267300.0,40.283765,-88.349492
370991,120190023200.0,40.210148,-88.370772
370992,120190023300.0,39.899102,-88.122218
370993,120190023400.0,40.25945,-88.413105
370994,120190023500.0,40.270941,-88.41313
370995,120190023600.0,40.270834,-88.422791
370996,120190023700.0,40.267055,-88.413018
370997,120190023701.0,40.267055,-88.413018
370998,120190023800.0,40.282059,-88.40335
370999,120190023900.0,40.274585,-88.4039
371000,120190023901.0,40.274585,-88.4039
371001,120190024000.0,40.248844,-88.422508
371002,120190024100.0,40.252419,-88.42254
371003,120190024200.0,40.27475,-88.422842
371004,120190024300.0,40.245256,-88.422758
371005,120190024400.0,40.274634,-88.412806
371006,120190024500.0,40.281727,-88.412857
371007,120190024600.0,40.24167,-88.424769
371008,120190024700.0,40.241516,-88.42264
371009,120190024800.0,40.237527,-88.428665
371010,120190025800.0,40.259718,-88.413108
371011,120190025900.0,40.035289,-88.29585
371012,120190026000.0,40.105581,-88.22926
371013,120190026100.0,39.963791,-88.354315
371014,120190026200.0,39.970072,-88.348222
371015,120190026300.0,39.966593,-88.343045
371016,120190026400.0,40.295965,-88.403383
371017,120190026500.0,40.283746,-88.413975
371018,120190026600.0,40.284294,-88.41325
371019,120190027100.0,39.96577,-88.343751
371020,120190027200.0,39.965623,-88.342333
371021,120190027500.0,40.144143,-88.455623
371022,120190027700.0,40.03137,-87.983962
371023,120190027800.0,40.209353,-88.390629
371024,120190029100.0,40.113712,-88.350643
371025,120190029200.0,40.023721,-88.366307
371026,120190029300.0,40.069333,-88.351675
371027,120190029400.0,40.054491,-88.457531
371028,120190029600.0,39.906247,-88.262168
371029,120190029700.0,39.922114,-88.406666
371030,120190029800.0,39.91608,-88.363749
371031,120190029900.0,39.879282,-88.454166
371032,120190115100.0,40.133347,-88.042517
371033,120190115200.0,40.133357,-88.044876
371034,120190115300.0,40.133357,-88.044876
371035,120190115400.0,40.129707,-88.044744
371036,120190115500.0,40.133357,-88.044876
371037,120190115600.0,40.130665,-88.043652
371038,120190115700.0,40.127021,-88.03891
371039,120190115800.0,40.187903,-88.396394
371040,120190115900.0,40.146252,-88.071851
371041,120190116000.0,40.238071,-88.375047
371042,120190116100.0,40.3274,-88.190681
371043,120190116200.0,40.312682,-88.088681
371044,120190116400.0,40.376086,-88.172678
371045,120190116600.0,40.208905,-88.370339
371046,120190116700.0,40.067053,-88.061468
371047,120190116800.0,40.185201,-88.393759
371048,120190116900.0,40.369129,-88.186594
371049,120190117000.0,40.347026,-88.059385
371050,120190117100.0,40.253522,-88.180285
371051,120190117200.0,40.193174,-88.38876
371052,120190117300.0,40.204055,-88.221115
371053,120190117400.0,40.396328,-88.096518
371054,120190117500.0,40.38679,-88.398095
371055,120190117600.0,39.951425,-88.243849
371056,120190117700.0,40.113495,-88.445588
371057,120190117800.0,39.987817,-88.248761
371058,120190118000.0,40.131016,-88.210426
371059,120190118200.0,40.25339,-88.385793
371060,120190118300.0,40.330839,-88.384771
371061,120190118900.0,40.263776,-88.392687
371062,120190119000.0,40.267524,-88.179901
371063,120190119100.0,40.38349,-88.265639
371064,120190120200.0,40.207549,-88.412428
371065,120190120300.0,40.053949,-88.023672
371066,120190120400.0,40.053694,-88.02807
371067,120190120900.0,39.996864,-88.317456
371068,120190121000.0,40.008966,-88.261448
371069,120190121100.0,40.110353,-88.368688
371070,120190121200.0,40.084278,-88.313661
371071,120190121300.0,40.068506,-88.24747
371072,120190121400.0,40.214777,-88.431567
371073,120190121500.0,40.1806,-88.44014
371074,120192196800.0,40.087377,-88.094024
371075,120192197100.0,40.162822,-88.259352
371076,120192197300.0,40.207833,-88.315359
371077,120192197400.0,40.135333,-88.417043
371078,120192197500.0,40.141749,-88.416948
371079,120192197600.0,40.215047,-88.315376
371080,120192197700.0,39.915006,-88.010472
371081,120192197900.0,40.039914,-87.965175
371082,120192198000.0,39.915006,-88.010472
371083,120192198100.0,39.909493,-87.999288
371084,120192198200.0,39.909756,-87.998745
371085,120192198300.0,39.909175,-88.000546
371086,120192198400.0,39.910098,-87.998472
371087,120192198500.0,39.914108,-87.99883
371088,120192198600.0,40.038102,-87.967854
