,API_NUMBER,LATITUDE,LONGITUDE
442237,121830041500.0,40.205215,-87.786196
442238,121830041600.0,40.207331,-87.779081
442239,121830041700.0,40.210365,-87.798205
442240,121830041800.0,40.210823,-87.783894
442241,121830041900.0,40.206942,-87.788594
442242,121830042000.0,40.214495,-87.783923
442243,121830042100.0,40.194718,-87.803993
442244,121830042200.0,40.200275,-87.77423
442245,121830042300.0,40.200068,-87.77899
442246,121830042400.0,40.200818,-87.782568
442247,121830042500.0,40.200297,-87.799272
442248,121830042600.0,40.195778,-87.798029
442249,121830042700.0,40.195897,-87.793253
442250,121830042800.0,40.199532,-87.79329
442251,121830042900.0,40.196537,-87.80401
442252,121830043000.0,40.184738,-87.80266
442253,121830043100.0,40.182173,-87.796648
442254,121830043200.0,40.184995,-87.793113
442255,121830043300.0,40.181661,-87.783544
442256,121830043400.0,40.185498,-87.778846
442257,121830043600.0,39.956151,-87.560198
442258,121830043700.0,39.962767,-87.556104
442259,121830043900.0,39.955974,-87.564034
442260,121830044000.0,39.955759,-87.57012
442261,121830044100.0,39.957375,-87.572378
442262,121830044200.0,39.955647,-87.574922
442263,121830044300.0,39.957266,-87.576894
442264,121830044400.0,39.959148,-87.565503
442265,121830044500.0,39.959014,-87.568473
442266,121830044600.0,39.959535,-87.560814
442267,121830044700.0,39.959715,-87.563041
442268,121830044800.0,39.959381,-87.572674
442269,121830148400.0,39.947243,-87.64577
442270,121830148600.0,39.887649,-87.651825
442271,121830148700.0,39.881126,-87.651814
442272,121830148800.0,39.881167,-87.651813
442273,121830148900.0,39.930053,-87.737319
442274,121830149000.0,39.92782,-87.736977
442275,121830149100.0,39.897418,-87.67592
442276,121830149200.0,39.897994,-87.801777
442277,121830149300.0,39.898638,-87.803045
442278,121830149400.0,39.898896,-87.803472
442279,121830149500.0,39.898645,-87.802564
442280,121830149600.0,39.898637,-87.798919
442281,121830149700.0,39.90251,-87.808305
442282,121830149800.0,39.892609,-87.930613
442283,121830149900.0,40.047938,-87.83145
442284,121830150000.0,40.043591,-87.76044
442285,121830150100.0,40.035331,-87.756943
442286,121830150200.0,40.006946,-87.80765
442287,121830150300.0,40.130824,-87.621887
442288,121830150400.0,40.111814,-87.599937
442289,121830150500.0,40.100098,-87.614318
442290,121830150600.0,40.122801,-87.706854
442291,121830150700.0,40.121046,-87.931694
442292,121830150800.0,40.120302,-87.911678
442293,121830150900.0,40.221698,-87.622386
442294,121830151000.0,40.20628,-87.624285
442295,121830151100.0,40.208906,-87.62142
442296,121830151200.0,40.212993,-87.697239
442297,121830151300.0,40.197164,-87.640803
442298,121830151400.0,40.189488,-87.641321
442299,121830151500.0,40.182257,-87.626857
442300,121830151700.0,40.183376,-87.618362
442301,121830151800.0,40.148491,-87.590377
442302,121830151900.0,40.181898,-87.694052
442303,121830152000.0,40.169484,-87.663921
442304,121830152100.0,40.16717,-87.672638
442305,121830152200.0,40.162642,-87.697422
442306,121830152300.0,40.14587,-87.724371
442307,121830152400.0,40.159757,-87.66431
442308,121830152500.0,40.234641,-87.613005
442309,121830152600.0,40.295533,-87.679014
442310,121830152700.0,40.367396,-87.651466
442311,121832246700.0,39.960874,-87.642607
442312,121832246800.0,39.961049,-87.640568
442313,121832246900.0,39.959927,-87.641688
442314,121832247000.0,39.959901,-87.643052
442315,121832247500.0,39.924173,-87.72257
442316,121832247600.0,39.885528,-87.667357
442317,121832247700.0,40.050537,-87.533053
442318,121832247800.0,40.054749,-87.644782
442319,121832247900.0,40.018258,-87.596576
442320,121832248000.0,40.051025,-87.694126
442321,121832248100.0,40.063679,-87.874218
442322,121832248200.0,40.186653,-87.698532
442323,121832248300.0,40.166274,-87.731633
442324,121832248400.0,40.169906,-87.779814
442325,121832251000.0,40.133773,-87.792983
442326,121832253700.0,39.881733,-87.788312
442327,121832254400.0,40.041894,-87.830944
442328,121832254500.0,39.98316,-87.850389
442329,121832254600.0,40.112682,-87.923531
442330,121832255900.0,39.968068,-87.899943
442331,121832256000.0,40.096032,-87.573917
442332,121832256800.0,40.090533,-87.775388
442333,121832256900.0,40.086423,-87.851049
442334,121832257000.0,40.119908,-87.844667
442335,121832257400.0,40.079252,-87.791125
442336,121832259600.0,40.303242,-87.876494
442337,121832259800.0,39.968271,-87.6545
442338,121832259900.0,40.193197,-87.627095
442339,121832260000.0,39.985231,-87.600149
442340,121832260100.0,40.197398,-87.651797
442341,121832260200.0,40.207051,-87.623807
442342,121832260300.0,39.924476,-87.634513
442343,121832260400.0,40.058377,-87.781104
442344,121832260700.0,40.152781,-87.705868
442345,121832260800.0,40.272404,-87.626895
442346,121832261000.0,40.483095,-87.546372
442347,121832261100.0,39.911407,-87.708262
442348,121832261400.0,40.110167,-87.752435
442349,121832261500.0,40.110167,-87.752435
442350,121832261600.0,40.175725,-87.77038
442351,121832261700.0,39.95778,-87.613899
442352,121832261800.0,39.965058,-87.614129
442353,121832261900.0,39.961369,-87.61876
442396,121830044900.0,39.959342,-87.575004
442397,121830045000.0,39.962441,-87.561774
442398,121830045100.0,39.962658,-87.565115
442399,121830045200.0,39.962768,-87.576193
442400,121830045300.0,40.237514,-87.80446
442401,121830045400.0,40.233503,-87.784293
442402,121830045500.0,39.963478,-87.560866
442403,121830045600.0,39.963455,-87.571619
442404,121830045700.0,39.963428,-87.573162
442405,121830045800.0,39.962933,-87.579421
442406,121830045900.0,39.965056,-87.566746
442407,121830046100.0,39.965223,-87.569866
442408,121830046200.0,39.965696,-87.572744
442409,121830046300.0,39.96549,-87.573528
442410,121830046400.0,39.965675,-87.574
442411,121830046500.0,39.966249,-87.575875
442412,121830046600.0,39.965086,-87.577715
442413,121830046700.0,39.967525,-87.565938
442414,121830046800.0,39.966658,-87.569826
442415,121830046900.0,39.966902,-87.574781
442416,121830047000.0,39.969984,-87.565745
442417,121830047100.0,39.968887,-87.574787
442418,121830047200.0,39.96983,-87.574525
442419,121830047300.0,40.320452,-87.920867
442420,121830047400.0,39.945329,-87.565354
442421,121830047500.0,40.432877,-87.590164
442422,121830047600.0,39.944906,-87.569175
442423,121830047700.0,39.948069,-87.567301
442424,121830048900.0,40.126872,-87.642936
442425,121830049000.0,40.138337,-87.598679
442426,121830049300.0,39.948031,-87.565473
442427,121830049400.0,39.949123,-87.569485
442428,121830049500.0,39.948641,-87.573268
442429,121830049600.0,39.951056,-87.566462
442430,121830049800.0,39.951876,-87.570033
442431,121830049900.0,39.951946,-87.573945
442432,121830050000.0,39.952883,-87.563223
442433,121830050300.0,40.116002,-87.842437
442434,121830050600.0,39.953731,-87.566474
442435,121830050700.0,39.953404,-87.574489
442436,121830050800.0,39.954923,-87.565935
442437,121830051100.0,39.954446,-87.572373
442438,121830051200.0,39.971909,-87.573911
442439,121830051300.0,40.075293,-87.650301
442440,121830152800.0,40.467095,-87.676443
442441,121830152900.0,40.041523,-87.695355
442442,121830153000.0,40.041661,-87.695355
442443,121830153100.0,40.212257,-87.623346
442444,121830153200.0,39.881871,-87.693532
442445,121830153300.0,40.214024,-87.556069
442446,121830153400.0,40.19674,-87.631758
442447,121830153500.0,40.203913,-87.650738
442448,121830153600.0,40.305858,-87.877694
442449,121830153700.0,40.306503,-87.879046
442450,121830153800.0,40.267881,-87.639069
442451,121830153900.0,40.194726,-87.626597
442452,121830154000.0,40.061513,-87.891023
442453,121830154100.0,40.446592,-87.803198
442454,121830154200.0,40.116787,-87.70418
442455,121830154300.0,40.109806,-87.592964
442456,121830154400.0,40.185853,-87.653546
442457,121830154500.0,40.188083,-87.658486
442458,121830154600.0,40.312395,-87.890961
442459,121830154700.0,40.217932,-87.62145
442460,121830154800.0,40.237228,-87.618985
442461,121830154900.0,40.264829,-87.606804
442462,121830155000.0,39.947665,-87.654241
442463,121830155100.0,39.938813,-87.656386
442464,121830155200.0,40.11589,-87.734851
442465,121830155300.0,40.115893,-87.734995
442466,121830155400.0,40.160687,-87.669829
442467,121830155500.0,40.151907,-87.664301
442468,121830155600.0,40.195445,-87.658522
442469,121830155700.0,40.21264,-87.662042
442470,121830155800.0,40.193272,-87.636429
442471,121830155900.0,40.21951,-87.621908
442472,121830156000.0,40.190997,-87.579653
442473,121830156100.0,39.970213,-87.822302
442474,121830156200.0,39.968289,-87.82191
442475,121830156300.0,39.968297,-87.821551
442476,121830156400.0,39.968013,-87.821902
442477,121830156500.0,39.968556,-87.822273
442478,121830156600.0,39.968716,-87.822635
442479,121830156700.0,39.970813,-87.820052
442480,121830156800.0,39.969919,-87.823016
442481,121830156900.0,40.305765,-87.871723
442482,121832262000.0,39.953998,-87.625658
442483,121832262100.0,39.933333,-87.653888
442484,121832262200.0,39.917755,-87.598924
442485,121832262300.0,39.925002,-87.566817
442486,121832262400.0,39.923764,-87.541301
442487,121832262500.0,39.897458,-87.596139
442488,121832262600.0,39.89557,-87.598527
442489,121832262700.0,39.940653,-87.75103
442490,121832262800.0,39.933296,-87.656288
442491,121832262900.0,39.92599,-87.69422
442492,121832263000.0,39.911344,-87.729477
442493,121832263100.0,39.911344,-87.729477
442494,121832263200.0,39.913177,-87.729492
442495,121832263300.0,39.913177,-87.729492
442496,121832263400.0,39.91685,-87.724828
442497,121832263500.0,39.967318,-87.846034
442498,121832263600.0,39.945478,-87.788875
442499,121832263700.0,39.912555,-87.783805
442500,121832263800.0,39.89978,-87.797745
442501,121832263900.0,39.881759,-87.785936
442502,121832264000.0,39.955245,-87.92052
442503,121832264100.0,40.053159,-87.55358
442504,121832264200.0,40.050011,-87.561739
442505,121832264300.0,40.045726,-87.597358
442506,121832264400.0,40.049405,-87.606973
442507,121832264500.0,40.041452,-87.637533
442508,121832264600.0,40.035296,-87.601226
442509,121832264700.0,40.013912,-87.609935
442510,121832264800.0,40.021434,-87.653433
442511,121832264900.0,40.026858,-87.648805
442512,121832265000.0,40.010517,-87.641258
442513,121832265100.0,39.986206,-87.543333
442514,121832265200.0,39.98534,-87.595413
442515,121832265300.0,39.983143,-87.640511
442516,121832265400.0,39.983337,-87.60731
442517,121832265500.0,39.977878,-87.607238
442518,121832265600.0,39.970672,-87.599989
442519,121832265700.0,40.054786,-87.677868
442520,121832265800.0,40.032568,-87.760524
442521,121832265900.0,40.006298,-87.732265
442522,121832266000.0,40.012209,-87.703023
442523,121832266100.0,39.992177,-87.719318
442565,121830052500.0,39.990284,-87.681104
442566,121830052600.0,39.990284,-87.681104
442567,121830053900.0,40.128584,-87.632056
442568,121830056000.0,40.124104,-87.629774
442569,121830059700.0,40.134243,-87.645268
442570,121830060600.0,40.136114,-87.669162
442571,121830060700.0,40.135175,-87.669506
442572,121830060800.0,40.135784,-87.670181
442573,121830060900.0,40.134713,-87.672849
442574,121830061200.0,40.136594,-87.668308
442575,121830061300.0,40.136357,-87.675114
442576,121830061500.0,40.138195,-87.668657
442577,121830061600.0,40.138091,-87.672465
442578,121830061700.0,40.140557,-87.677356
442579,121830061800.0,40.139881,-87.677363
442580,121830062200.0,40.117489,-87.60281
442581,121830062600.0,40.131092,-87.691376
442582,121830062700.0,40.132676,-87.680188
442583,121830062800.0,40.133767,-87.682907
442584,121830062900.0,40.133526,-87.683625
442585,121830063000.0,40.132726,-87.683638
442586,121830063300.0,40.137724,-87.637022
442587,121830063400.0,40.144492,-87.633173
442588,121830063500.0,40.133527,-87.690706
442589,121830063600.0,40.135856,-87.680763
442590,121830063700.0,40.135404,-87.681138
442591,121830063800.0,40.134877,-87.681008
442592,121830063900.0,40.134753,-87.681547
442593,121830064100.0,40.135166,-87.682158
442594,121830064200.0,40.136111,-87.689671
442595,121830064300.0,40.134574,-87.685014
442596,121830064400.0,40.135305,-87.683704
442597,121830064500.0,40.135516,-87.682699
442598,121830064600.0,40.135355,-87.685846
442599,121830064800.0,40.136104,-87.687359
442600,121830064900.0,40.135353,-87.688252
442601,121830065100.0,40.134622,-87.689544
442602,121830065200.0,40.134618,-87.690551
442603,121830065300.0,40.13597,-87.690556
442604,121830065400.0,40.135966,-87.691707
442605,121830065600.0,40.13748,-87.679008
442606,121830065700.0,40.137671,-87.678867
442607,121830065800.0,40.13641,-87.679597
442608,121830066300.0,40.136763,-87.680336
442609,121830157000.0,40.199174,-87.670291
442610,121830157100.0,40.313224,-87.683313
442611,121830157200.0,40.26076,-87.794754
442612,121830157300.0,40.190894,-87.581481
442613,121830157400.0,40.293691,-87.616172
442614,121830157500.0,40.30603,-87.922813
442615,121830157600.0,39.974871,-87.569147
442616,121830157700.0,40.072257,-87.593002
442617,121830157800.0,39.948569,-87.573564
442618,121830157900.0,39.923688,-87.747966
442619,121830158000.0,39.896119,-87.672793
442620,121830158100.0,39.99946,-87.541856
442621,121830158200.0,40.037372,-87.58006
442622,121830158300.0,40.086084,-87.57868
442623,121830158400.0,40.307644,-87.60512
442624,121830158500.0,40.224172,-87.649257
442625,121830158600.0,40.193767,-87.608083
442626,121830158700.0,40.20295,-87.652488
442627,121830158800.0,40.134964,-87.73343
442628,121830158900.0,40.459308,-87.718591
442629,121830159000.0,40.134373,-87.736358
442630,121830159100.0,40.134649,-87.736124
442631,121830159200.0,40.134498,-87.736196
442632,121830159300.0,40.134399,-87.736213
442633,121830159400.0,40.134371,-87.735836
442634,121830159500.0,40.134677,-87.736717
442635,121830159600.0,40.134883,-87.736269
442636,121830159700.0,40.135533,-87.736361
442637,121830159800.0,40.136052,-87.73433
442638,121830159900.0,40.204329,-87.625
442639,121830160000.0,40.191527,-87.580013
442640,121830160100.0,40.16658,-87.618348
442641,121830160200.0,40.171295,-87.619638
442642,121830160300.0,40.231901,-87.698222
442643,121830160400.0,40.101345,-87.806719
442644,121830160500.0,40.101336,-87.807079
442645,121830160600.0,40.188565,-87.700977
442646,121830160700.0,40.233829,-87.641448
442647,121830160800.0,40.22949,-87.624117
442648,121830160900.0,40.415144,-87.854057
442649,121830161000.0,40.101336,-87.807079
442650,121832266200.0,39.977504,-87.692818
442651,121832266300.0,39.977492,-87.690439
442652,121832266400.0,39.984885,-87.847997
442653,121832266500.0,39.96919,-87.822197
442654,121832266600.0,39.971288,-87.808277
442655,121832266700.0,39.982079,-87.808539
442656,121832266800.0,39.999083,-87.937464
442657,121832266900.0,39.988124,-87.937407
442658,121832267000.0,39.973651,-87.920764
442659,121832267100.0,39.96772,-87.90012
442660,121832267200.0,40.073141,-87.555179
442661,121832267300.0,40.125608,-87.62073
442662,121832267400.0,40.124375,-87.584249
442663,121832267500.0,40.126488,-87.572432
442664,121832267600.0,40.121054,-87.581827
442665,121832267700.0,40.108228,-87.581557
442666,121832267800.0,40.106766,-87.595653
442667,121832267900.0,40.106766,-87.595653
442668,121832268000.0,40.099045,-87.567353
442669,121832268100.0,40.091651,-87.562548
442670,121832268200.0,40.102682,-87.555498
442671,121832268300.0,40.099944,-87.559068
442672,121832268400.0,40.102682,-87.555498
442673,121832268500.0,40.081754,-87.564357
442674,121832268600.0,40.058796,-87.612136
442675,121832268700.0,40.071555,-87.619322
442676,121832268800.0,40.067892,-87.619316
442677,121832268900.0,40.067541,-87.59187
442678,121832269000.0,40.144798,-87.682651
442679,121832269100.0,40.131634,-87.754885
442680,121832269200.0,40.12281,-87.742982
442681,121832269300.0,40.117444,-87.752493
442682,121832269400.0,40.117444,-87.752493
442683,121832269500.0,40.075037,-87.555201
442684,121832269600.0,40.130118,-87.717084
442685,121832269700.0,40.117145,-87.705008
442686,121832269800.0,40.116967,-87.71458
442687,121832269900.0,40.116967,-87.71458
442688,121832270000.0,40.104487,-87.730927
442689,121832270100.0,40.102747,-87.733254
442690,121832270200.0,40.095481,-87.764149
442732,121830066400.0,40.137396,-87.680356
442733,121830066500.0,40.136369,-87.68089
442734,121830066600.0,40.137501,-87.682335
442735,121830066700.0,40.137887,-87.681059
442736,121830066800.0,40.137911,-87.684582
442737,121830067100.0,40.137483,-87.68332
442738,121830067200.0,40.303441,-87.799022
442739,121830067300.0,40.136896,-87.682652
442740,121830067400.0,40.136938,-87.685402
442741,121830067600.0,40.137908,-87.682946
442742,121830067700.0,40.137931,-87.686632
442743,121830067900.0,40.137264,-87.686178
442744,121830068000.0,40.138051,-87.682227
442745,121830068100.0,40.137078,-87.688279
442746,121830068200.0,40.138102,-87.694054
442747,121830068300.0,40.138102,-87.69533
442748,121830068400.0,40.138307,-87.680217
442749,121830068600.0,40.138548,-87.678258
442750,121830068700.0,40.138604,-87.682302
442751,121830069000.0,40.138822,-87.684821
442752,121830069200.0,40.138208,-87.689437
442753,121830069400.0,40.139001,-87.694131
442754,121830069500.0,40.139034,-87.692012
442755,121830069700.0,40.140531,-87.679076
442756,121830069800.0,40.140606,-87.681092
442757,121830069900.0,40.139989,-87.682795
442758,121830070000.0,40.140702,-87.683751
442759,121830070200.0,40.140076,-87.685921
442760,121830070300.0,40.140116,-87.687093
442761,121830070500.0,40.140697,-87.684506
442762,121830070600.0,40.140818,-87.690977
442763,121830070800.0,40.14075,-87.688335
442764,121830070900.0,40.140125,-87.688082
442765,121830071000.0,40.140889,-87.68731
442766,121830071100.0,40.140933,-87.693081
442767,121830071300.0,40.140043,-87.696276
442768,121830071400.0,40.143452,-87.696239
442769,121830071600.0,40.141688,-87.681618
442770,121830071700.0,40.141874,-87.683684
442771,121830071800.0,40.141733,-87.684745
442772,121830071900.0,40.141713,-87.682714
442773,121830072100.0,40.143261,-87.685741
442774,121830072200.0,40.141732,-87.685914
442775,121830161100.0,40.134269,-87.576011
442776,121830161200.0,39.951661,-87.713535
442777,121830161300.0,39.926475,-87.728994
442778,121830161400.0,39.919704,-87.690091
442779,121830161500.0,39.975721,-87.597049
442780,121830161600.0,39.970728,-87.838821
442781,121830161700.0,40.157122,-87.695424
442782,121830161800.0,40.159829,-87.769558
442783,121830161900.0,40.19173,-87.580478
442784,121830162000.0,40.203325,-87.612874
442785,121830162100.0,40.460458,-87.696417
442786,121830162200.0,40.311353,-87.685666
442787,121830162300.0,40.393577,-87.881191
442788,121830162400.0,39.967676,-87.812221
442789,121830162500.0,39.926589,-87.57782
442790,121830162600.0,39.924791,-87.586421
442791,121830162700.0,39.968056,-87.663916
442792,121830162800.0,39.944788,-87.822359
442793,121830162900.0,40.211381,-87.634602
442794,121830163000.0,40.221421,-87.570385
442795,121830163100.0,39.962057,-87.553057
442796,121830163200.0,40.218553,-87.799517
442797,121830163300.0,40.326831,-87.848274
442798,121830163400.0,40.404882,-87.601436
442799,121830163500.0,40.11423,-87.588123
442800,121830163600.0,39.96847,-87.813672
442801,121830163900.0,39.968637,-87.804753
442802,121830164000.0,40.114367,-87.587723
442803,121830164100.0,40.210406,-87.624418
442804,121830164200.0,40.268627,-87.641906
442805,121830168300.0,40.110938,-87.839556
442806,121830171900.0,40.171431,-87.903554
442807,121830172000.0,40.202372,-87.632162
442808,121830172100.0,40.10786,-87.625834
442809,121830172200.0,40.112224,-87.622306
442810,121830172300.0,40.111532,-87.62396
442811,121830172400.0,40.110181,-87.621807
442812,121830172500.0,40.485091,-87.908216
442813,121830172600.0,40.467128,-87.858605
442814,121830172700.0,40.34422,-87.891054
442815,121830172800.0,40.466321,-87.676232
442816,121830172900.0,39.96856,-87.819048
442817,121832270300.0,40.077126,-87.76535
442818,121832270400.0,40.078962,-87.765358
442819,121832270500.0,40.075286,-87.766365
442820,121832270600.0,40.064236,-87.764028
442821,121832270700.0,40.066082,-87.764018
442822,121832270800.0,40.134731,-87.784386
442823,121832270900.0,40.144051,-87.786958
442824,121832271000.0,40.114644,-87.869907
442825,121832271100.0,40.116068,-87.79842
442826,121832271200.0,40.109337,-87.839533
442827,121832271300.0,40.094846,-87.855184
442828,121832271400.0,40.085949,-87.847959
442829,121832271500.0,40.087113,-87.788446
442830,121832271600.0,40.072765,-87.785992
442831,121832271700.0,40.078581,-87.769323
442832,121832271800.0,40.079851,-87.790805
442833,121832271900.0,40.070191,-87.924088
442834,121832272000.0,40.067321,-87.879163
442835,121832272100.0,40.055808,-87.870716
442836,121832272200.0,40.070408,-87.809823
442837,121832272300.0,40.070408,-87.809823
442838,121832272400.0,40.066673,-87.914644
442839,121832272500.0,40.068428,-87.91935
442840,121832272600.0,40.219382,-87.608471
442841,121832272700.0,40.224635,-87.615602
442842,121832272800.0,40.221232,-87.638148
442843,121832272900.0,40.219684,-87.623819
442844,121832273000.0,40.219101,-87.652427
442845,121832273100.0,40.205144,-87.631007
442846,121832273200.0,40.209842,-87.620232
442847,121832273300.0,40.209842,-87.620232
442848,121832273400.0,40.21859,-87.608654
442849,121832273500.0,40.216561,-87.600842
442850,121832273600.0,40.218577,-87.602311
442851,121832273700.0,40.217291,-87.603181
442852,121832273800.0,40.216102,-87.601499
442853,121832273900.0,40.219254,-87.599062
442854,121832274000.0,40.190905,-87.611558
442855,121832274100.0,40.191364,-87.613356
442856,121832274200.0,40.20371,-87.629699
442857,121832274300.0,40.190828,-87.646166
442858,121832274400.0,40.185878,-87.626846
442900,121830072300.0,40.142075,-87.687049
442901,121830072400.0,40.143398,-87.688403
442902,121830072500.0,40.142528,-87.688343
442903,121830072600.0,40.143402,-87.687378
442904,121830072800.0,40.142037,-87.690193
442905,121830072900.0,40.143474,-87.691728
442906,121830073000.0,40.141803,-87.694217
442907,121830073100.0,40.141821,-87.692098
442908,121830073400.0,40.143499,-87.684681
442909,121830073500.0,40.143925,-87.684559
442910,121830073600.0,40.143884,-87.687326
442911,121830073700.0,40.144671,-87.687312
442912,121830073900.0,40.144017,-87.690761
442913,121830074000.0,40.145047,-87.691701
442914,121830074100.0,40.144138,-87.693081
442915,121830074200.0,40.131217,-87.697055
442916,121830074300.0,40.131127,-87.701085
442917,121830074500.0,40.131155,-87.710448
442918,121830074800.0,40.132834,-87.699005
442919,121830074900.0,40.13284,-87.703586
442920,121830075000.0,40.132848,-87.708297
442921,121830075200.0,40.132856,-87.713044
442922,121830075300.0,40.134487,-87.715044
442923,121830075400.0,40.136353,-87.698961
442924,121830075500.0,40.136128,-87.696913
442925,121830075700.0,40.134736,-87.705767
442926,121830075900.0,40.136408,-87.698978
442927,121830076000.0,40.136437,-87.708183
442928,121830076100.0,40.140007,-87.698971
442929,121830076200.0,40.138424,-87.701051
442930,121830076300.0,40.139961,-87.70359
442931,121830076500.0,40.138359,-87.710597
442932,121830076600.0,40.13838,-87.715089
442933,121830076700.0,40.143484,-87.698928
442934,121830076900.0,40.141944,-87.710354
442935,121830077000.0,40.141953,-87.714976
442936,121830077200.0,40.145049,-87.701056
442937,121830077300.0,40.145207,-87.714774
442938,121830077500.0,40.13117,-87.7202
442939,121830078000.0,40.143678,-87.76705
442940,121830078100.0,40.123477,-87.720209
442941,121830078400.0,40.126931,-87.720642
442942,121830078500.0,40.126953,-87.724881
442943,121830078700.0,40.126989,-87.7104
442944,121830078800.0,40.126909,-87.715127
442945,121830079000.0,40.376664,-87.65961
442946,121830079100.0,40.140086,-87.692359
442947,121830173000.0,40.467802,-87.802185
442948,121830173300.0,40.432208,-87.760815
442949,121830173400.0,40.217535,-87.664087
442950,121830173500.0,39.966666,-87.810494
442951,121830173600.0,39.968474,-87.812237
442952,121830173700.0,39.966295,-87.812186
442953,121830174600.0,40.467095,-87.676443
442954,121830174700.0,40.467095,-87.676443
442955,121830174800.0,40.46702,-87.675723
442956,121830174900.0,40.210832,-87.55429
442957,121830175000.0,40.162368,-87.573548
442958,121830175100.0,40.241704,-87.585127
442959,121830175200.0,40.041857,-87.809652
442960,121830175300.0,40.002794,-87.873729
442961,121830175400.0,40.133894,-87.753189
442962,121830175500.0,40.067341,-87.879238
442963,121830175600.0,40.056754,-87.890027
442964,121830175700.0,40.206851,-87.778355
442965,121830175800.0,40.111062,-87.839524
442966,121830175900.0,40.400363,-87.907153
442967,121830180000.0,40.199267,-87.668841
442968,121830180600.0,40.224329,-87.594732
442969,121830180700.0,40.282882,-87.611095
442970,121830182700.0,40.228173,-87.556398
442971,121830182800.0,40.20333,-87.637086
442972,121830182900.0,39.941325,-87.573907
442973,121830183000.0,39.927847,-87.722179
442974,121830183100.0,40.03695,-87.580761
442975,121830183200.0,40.219331,-87.621913
442976,121830183300.0,40.221932,-87.643174
442977,121830183400.0,40.222012,-87.642095
442978,121830183500.0,40.207117,-87.622966
442979,121830183600.0,40.018756,-87.836764
442980,121830184800.0,40.1271,-87.559575
442981,121830184900.0,40.196388,-87.6322
442982,121830185000.0,40.233077,-87.605654
442983,121830185100.0,39.90265,-87.711676
442984,121830185400.0,40.384667,-87.668143
442985,121830185500.0,40.070691,-87.766239
442986,121830185600.0,40.355985,-87.801427
442987,121830185700.0,40.15084,-87.732801
442988,121830185800.0,40.317679,-87.75846
442991,121832274500.0,40.178285,-87.604426
442992,121832274600.0,40.183447,-87.616043
442993,121832274700.0,40.162297,-87.582134
442994,121832274800.0,40.167528,-87.601516
442995,121832274900.0,40.225873,-87.728121
442996,121832275000.0,40.209848,-87.660844
442997,121832275100.0,40.197627,-87.661293
442998,121832275200.0,40.198958,-87.66882
442999,121832275300.0,40.201364,-87.696287
443000,121832275400.0,40.182833,-87.71512
443001,121832275500.0,40.187876,-87.660791
443002,121832275600.0,40.187876,-87.660791
443003,121832275700.0,40.187463,-87.663202
443004,121832275800.0,40.160808,-87.698437
443005,121832276000.0,40.16372,-87.69752
443006,121832276100.0,40.173751,-87.762607
443007,121832276200.0,40.153749,-87.755292
443008,121832276300.0,40.145808,-87.697595
443009,121832276400.0,40.158799,-87.662677
443010,121832276500.0,40.223008,-87.854329
443011,121832276600.0,40.207892,-87.856375
443012,121832276700.0,40.117699,-87.849551
443013,121832276800.0,40.117699,-87.849551
443014,121832276900.0,40.117699,-87.849551
443015,121832277000.0,40.434558,-87.573955
443016,121832277100.0,40.212015,-87.770141
443017,121832277200.0,40.19004,-87.843649
443018,121832277300.0,40.189595,-87.860715
443019,121832277400.0,40.174774,-87.882817
443020,121832277500.0,40.152309,-87.824758
443021,121832277600.0,40.193905,-87.912124
443022,121832277700.0,40.30266,-87.621167
443023,121832277800.0,40.282389,-87.604913
443024,121832277900.0,40.277889,-87.628838
443025,121832278000.0,40.264424,-87.624563
443026,121832278100.0,40.267647,-87.639991
443027,121832278200.0,40.260005,-87.618492
443028,121832278300.0,40.248782,-87.617931
443029,121832278400.0,40.236132,-87.622793
443030,121832278500.0,40.240366,-87.622938
443031,121832278600.0,40.228271,-87.621226
443032,121832278700.0,40.234159,-87.608602
443075,121830079400.0,40.018633,-87.720952
443076,121830080700.0,40.053945,-87.719079
443077,121830082400.0,40.121121,-87.846288
443078,121830082500.0,40.005663,-87.776758
443079,121830084700.0,40.20808,-87.766657
443080,121830084900.0,40.198155,-87.766868
443081,121830085100.0,40.208278,-87.762606
443082,121830085700.0,39.930603,-87.728538
443083,121830085800.0,40.132333,-87.683929
443084,121830085900.0,40.129936,-87.706286
443085,121830086000.0,40.142607,-87.69658
443086,121830086100.0,40.141666,-87.680183
443087,121830093700.0,40.061396,-87.62096
443088,121830094000.0,40.057816,-87.620489
443089,121830094100.0,40.05952,-87.62229
443090,121830094200.0,40.057792,-87.622645
443091,121830094300.0,40.042818,-87.620455
443092,121830094400.0,40.054134,-87.625513
443093,121830094500.0,40.053861,-87.634274
443094,121830094600.0,40.05031,-87.61993
443095,121830094700.0,40.138196,-87.677645
443096,121830094800.0,40.138748,-87.677468
443097,121830094900.0,40.138912,-87.676285
443098,121830095000.0,40.139298,-87.675926
443099,121830095100.0,40.139075,-87.675025
443100,121830095200.0,40.138472,-87.676929
443101,121830095300.0,40.133085,-87.681144
443102,121830095400.0,40.140791,-87.67694
443103,121830095500.0,40.137546,-87.668808
443104,121830095600.0,40.138014,-87.678545
443105,121830095700.0,40.1353,-87.677774
443106,121830095800.0,40.138804,-87.677848
443107,121830095900.0,40.14136,-87.679116
443108,121830096000.0,40.141974,-87.692
443109,121830096100.0,40.137427,-87.682027
443110,121830096200.0,40.134908,-87.679752
