,API_NUMBER,TABLE_NAME,WHO,INTERPRET_DATE,FORMATION,THICKNESS,TOP,BOTTOM,LATITUDE,LONGITUDE
1053918,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown dolomitic lime, chalky",5.0,3435.0,3440.0,38.449136,-88.807596
1053919,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown granular textured lime,10.0,2860.0,2870.0,38.449136,-88.807596
1053920,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown oolitic fossiliferous lime,10.0,3090.0,3100.0,38.449136,-88.807596
1053921,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown oolitic fossiliferous lime,10.0,3205.0,3215.0,38.449136,-88.807596
1053922,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown oolitic fossiliferous lime,10.0,3365.0,3375.0,38.449136,-88.807596
1053923,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown oolitic fossiliferous lime, chalky",5.0,3100.0,3105.0,38.449136,-88.807596
1053924,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown oolitic fossiliferous lime, chalky",15.0,3415.0,3430.0,38.449136,-88.807596
1053925,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown oolitic fossiliferous lime, dull fluorescence, lite odor",15.0,3155.0,3170.0,38.449136,-88.807596
1053926,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown oolitic fossiliferous lime, fluorescence, lite odor",15.0,3070.0,3085.0,38.449136,-88.807596
1053927,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Brown oolitic fossiliferous lime, odor, fluorescence, very slight show of oil",10.0,3055.0,3065.0,38.449136,-88.807596
1053928,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown oolititc fossiliferous lime,5.0,3255.0,3260.0,38.449136,-88.807596
1053929,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown sandy oolitic lime,10.0,2705.0,2715.0,38.449136,-88.807596
1053930,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Brown slightly dolomitic fossiliferous lime,20.0,3130.0,3150.0,38.449136,-88.807596
1053931,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Dark brown dense lime,5.0,3125.0,3130.0,38.449136,-88.807596
1053932,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray and green shale,5.0,2695.0,2700.0,38.449136,-88.807596
1053933,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray and green shale plus light brown sandy fossiliferous lime,5.0,2690.0,2695.0,38.449136,-88.807596
1053934,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Gray and light brown crystalline fossiliferous lime, dull fluorescence",10.0,2870.0,2880.0,38.449136,-88.807596
1053935,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray and light brown crystalline lime,15.0,3005.0,3020.0,38.449136,-88.807596
1053936,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray and red fine grained sand,5.0,2620.0,2625.0,38.449136,-88.807596
1053937,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray brown crystalline fossiliferous lime,5.0,2910.0,2915.0,38.449136,-88.807596
1053938,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray brown crystalline to dense lime,5.0,2730.0,2735.0,38.449136,-88.807596
1053939,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray crystalline fossiliferous lime,4.0,3445.0,3449.0,38.449136,-88.807596
1053940,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray crystalline fossiliferous lime,5.0,2775.0,2780.0,38.449136,-88.807596
1053941,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Gray crystalline fossiliferous lime, cherty",5.0,2795.0,2800.0,38.449136,-88.807596
1053942,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray crystalline to dolomitic lime,5.0,3000.0,3005.0,38.449136,-88.807596
1053943,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray dolomitic lime,5.0,3025.0,3030.0,38.449136,-88.807596
1053944,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray fine grained sand,5.0,2615.0,2620.0,38.449136,-88.807596
1053945,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Gray oolitic lime,5.0,2770.0,2775.0,38.449136,-88.807596
1053946,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Hodge podge after drill stem test,5.0,3085.0,3090.0,38.449136,-88.807596
1053947,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Hodge podge after drill stem test,5.0,3195.0,3200.0,38.449136,-88.807596
1053948,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Hodge podge after drill stem test,5.0,3320.0,3325.0,38.449136,-88.807596
1053949,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Hodge podge after drill stem test,8.0,2747.0,2755.0,38.449136,-88.807596
1053950,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Light brown crystalline fossiliferous lime,5.0,2905.0,2910.0,38.449136,-88.807596
1053951,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Light brown crystalline fossiliferous lime, few oolites",10.0,2760.0,2770.0,38.449136,-88.807596
1053952,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Light brown crystalline lime,5.0,2995.0,3000.0,38.449136,-88.807596
1053953,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Light brown crystalline lime,20.0,2965.0,2985.0,38.449136,-88.807596
1053954,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Light brown dolomitic fossiliferous lime, dull fluorescence",10.0,2945.0,2955.0,38.449136,-88.807596
1053955,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Light gray brown dolomitic lime,10.0,2985.0,2995.0,38.449136,-88.807596
1053956,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Red fine grained sand,10.0,2625.0,2635.0,38.449136,-88.807596
1053957,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Tan and light  brown oolitic lime,5.0,2755.0,2760.0,38.449136,-88.807596
1053958,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Tan and light brown crystalline fossiliferous lime, odor, fluorescence, slight show of oil and gas",5.0,2900.0,2905.0,38.449136,-88.807596
1053959,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Tan and light brown fossiliferous oolitic lime,5.0,2670.0,2675.0,38.449136,-88.807596
1053960,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,Tan and light brown oolitic lime,5.0,2665.0,2670.0,38.449136,-88.807596
1053961,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,"Tan oolitic lime, som fluorescence",5.0,2725.0,2730.0,38.449136,-88.807596
1053962,120812341600,DESCRIPTIONS,CO,12/24/1980 0:00:00,White and light green fine grained sand,5.0,2600.0,2605.0,38.449136,-88.807596
1053963,120812341600,FORMATION_TOPS,CO,nan,Aux Vases,,2634.0,2644.0,38.449136,-88.807596
1053964,120812341600,FORMATION_TOPS,CO,nan,Barlow,,2338.0,2349.0,38.449136,-88.807596
1053965,120812341600,FORMATION_TOPS,CO,nan,Cypress,,2360.0,2435.0,38.449136,-88.807596
1053966,120812341600,FORMATION_TOPS,CO,nan,McClosky,,2700.0,,38.449136,-88.807596
1053967,120812341600,FORMATION_TOPS,CO,nan,Paint Creek,,2435.0,2447.0,38.449136,-88.807596
1053968,120812341600,FORMATION_TOPS,CO,nan,Salem,,3016.0,,38.449136,-88.807596
1053969,120812341600,FORMATION_TOPS,CO,nan,St Louis,,2798.0,,38.449136,-88.807596
1053970,120812341600,FORMATION_TOPS,CO,nan,Ste Genevieve,,2660.0,,38.449136,-88.807596
942395,120672055200,WFORMATIONS,nan,nan,blue clay,19.0,23.0,42.0,40.351526,-91.40311
942396,120672055200,WFORMATIONS,nan,nan,blue clay,36.0,44.0,80.0,40.351526,-91.40311
942397,120672055200,WFORMATIONS,nan,nan,limestone,158.0,147.0,305.0,40.351526,-91.40311
942398,120672055200,WFORMATIONS,nan,nan,rock,30.0,80.0,110.0,40.351526,-91.40311
942399,120672055200,WFORMATIONS,nan,nan,sand,2.0,42.0,44.0,40.351526,-91.40311
942400,120672055200,WFORMATIONS,nan,nan,shale,37.0,110.0,147.0,40.351526,-91.40311
942401,120672055200,WFORMATIONS,nan,nan,yellow clay,23.0,0.0,23.0,40.351526,-91.40311
2244381,121630150800,FORMATION_TOPS,nan,nan,Herrin Coal #6,,53.0,57.0,38.23547,-89.789881
2244382,121630150800,WFORMATIONS,nan,nan,black shale,8.0,39.0,47.0,38.23547,-89.789881
2244383,121630150800,WFORMATIONS,nan,nan,clay gravel,35.0,2.0,37.0,38.23547,-89.789881
2244384,121630150800,WFORMATIONS,nan,nan,coal,4.0,53.0,57.0,38.23547,-89.789881
2244385,121630150800,WFORMATIONS,nan,nan,gray sand,29.0,516.0,545.0,38.23547,-89.789881
2244386,121630150800,WFORMATIONS,nan,nan,gray shale,3.0,338.0,341.0,38.23547,-89.789881
2244387,121630150800,WFORMATIONS,nan,nan,gray shale,32.0,430.0,462.0,38.23547,-89.789881
2244388,121630150800,WFORMATIONS,nan,nan,green shale,3.0,590.0,593.0,38.23547,-89.789881
2244389,121630150800,WFORMATIONS,nan,nan,lime,2.0,37.0,39.0,38.23547,-89.789881
2244390,121630150800,WFORMATIONS,nan,nan,lime,3.0,169.0,172.0,38.23547,-89.789881
2244391,121630150800,WFORMATIONS,nan,nan,lime,5.0,254.0,259.0,38.23547,-89.789881
2244392,121630150800,WFORMATIONS,nan,nan,lime,6.0,67.0,73.0,38.23547,-89.789881
2244393,121630150800,WFORMATIONS,nan,nan,lime,6.0,408.0,414.0,38.23547,-89.789881
2244394,121630150800,WFORMATIONS,nan,nan,lime,8.0,137.0,145.0,38.23547,-89.789881
2244395,121630150800,WFORMATIONS,nan,nan,lime,8.0,462.0,470.0,38.23547,-89.789881
2244396,121630150800,WFORMATIONS,nan,nan,lime,9.0,593.0,602.0,38.23547,-89.789881
2244397,121630150800,WFORMATIONS,nan,nan,lime,10.0,262.0,272.0,38.23547,-89.789881
2244398,121630150800,WFORMATIONS,nan,nan,lime,14.0,385.0,399.0,38.23547,-89.789881
2244399,121630150800,WFORMATIONS,nan,nan,lime,17.0,341.0,358.0,38.23547,-89.789881
2244400,121630150800,WFORMATIONS,nan,nan,lime,19.0,222.0,241.0,38.23547,-89.789881
2244401,121630150800,WFORMATIONS,nan,nan,lime,38.0,300.0,338.0,38.23547,-89.789881
2244402,121630150800,WFORMATIONS,nan,nan,lime & shale,10.0,57.0,67.0,38.23547,-89.789881
2244403,121630150800,WFORMATIONS,nan,nan,lime brown,5.0,380.0,385.0,38.23547,-89.789881
2244404,121630150800,WFORMATIONS,nan,nan,lime shale,7.0,423.0,430.0,38.23547,-89.789881
2244405,121630150800,WFORMATIONS,nan,nan,lime shale,30.0,550.0,580.0,38.23547,-89.789881
2244406,121630150800,WFORMATIONS,nan,nan,red rock,5.0,497.0,502.0,38.23547,-89.789881
2244407,121630150800,WFORMATIONS,nan,nan,red rock,5.0,585.0,590.0,38.23547,-89.789881
2244408,121630150800,WFORMATIONS,nan,nan,red rock shale,5.0,418.0,423.0,38.23547,-89.789881
2244409,121630150800,WFORMATIONS,nan,nan,red rock shale,7.0,358.0,365.0,38.23547,-89.789881
2244410,121630150800,WFORMATIONS,nan,nan,red rock shale,11.0,205.0,216.0,38.23547,-89.789881
2244411,121630150800,WFORMATIONS,nan,nan,sand & gas,6.0,510.0,516.0,38.23547,-89.789881
2244412,121630150800,WFORMATIONS,nan,nan,sand & water,15.0,608.0,623.0,38.23547,-89.789881
2244413,121630150800,WFORMATIONS,nan,nan,sand oil show,6.0,216.0,222.0,38.23547,-89.789881
2244414,121630150800,WFORMATIONS,nan,nan,sand oil show,13.0,192.0,205.0,38.23547,-89.789881
2244415,121630150800,WFORMATIONS,nan,nan,sand shale,6.0,602.0,608.0,38.23547,-89.789881
2244416,121630150800,WFORMATIONS,nan,nan,sand shale,8.0,502.0,510.0,38.23547,-89.789881
2244417,121630150800,WFORMATIONS,nan,nan,sand shale,10.0,108.0,118.0,38.23547,-89.789881
2244418,121630150800,WFORMATIONS,nan,nan,sand white water,5.0,545.0,550.0,38.23547,-89.789881
2244419,121630150800,WFORMATIONS,nan,nan,shale,3.0,259.0,262.0,38.23547,-89.789881
2244420,121630150800,WFORMATIONS,nan,nan,shale,5.0,580.0,585.0,38.23547,-89.789881
2244421,121630150800,WFORMATIONS,nan,nan,shale,9.0,399.0,408.0,38.23547,-89.789881
2244422,121630150800,WFORMATIONS,nan,nan,shale,12.0,125.0,137.0,38.23547,-89.789881
2244423,121630150800,WFORMATIONS,nan,nan,shale,15.0,365.0,380.0,38.23547,-89.789881
2244424,121630150800,WFORMATIONS,nan,nan,shale,27.0,470.0,497.0,38.23547,-89.789881
2244425,121630150800,WFORMATIONS,nan,nan,shale blue,4.0,165.0,169.0,38.23547,-89.789881
2244426,121630150800,WFORMATIONS,nan,nan,shale blue,4.0,414.0,418.0,38.23547,-89.789881
2244427,121630150800,WFORMATIONS,nan,nan,shale dark,10.0,98.0,108.0,38.23547,-89.789881
2244428,121630150800,WFORMATIONS,nan,nan,shale gray,13.0,241.0,254.0,38.23547,-89.789881
2244429,121630150800,WFORMATIONS,nan,nan,shale gray,20.0,145.0,165.0,38.23547,-89.789881
2244430,121630150800,WFORMATIONS,nan,nan,shale gray,20.0,172.0,192.0,38.23547,-89.789881
2244431,121630150800,WFORMATIONS,nan,nan,shale gray,28.0,272.0,300.0,38.23547,-89.789881
2244432,121630150800,WFORMATIONS,nan,nan,shale sandy,25.0,73.0,98.0,38.23547,-89.789881
2244433,121630150800,WFORMATIONS,nan,nan,slate,6.0,47.0,53.0,38.23547,-89.789881
2244434,121630150800,WFORMATIONS,nan,nan,slate,7.0,118.0,125.0,38.23547,-89.789881
2244435,121630150800,WFORMATIONS,nan,nan,soil,2.0,0.0,2.0,38.23547,-89.789881
2227842,121612412000,WFORMATIONS,nan,nan,brown clay,30.0,0.0,30.0,41.363611,-90.5125
2227843,121612412000,WFORMATIONS,nan,nan,gray clay,32.0,30.0,62.0,41.363611,-90.5125
2227844,121612412000,WFORMATIONS,nan,nan,gray clay,112.0,68.0,180.0,41.363611,-90.5125
2227845,121612412000,WFORMATIONS,nan,nan,gray sand,6.0,62.0,68.0,41.363611,-90.5125
2227846,121612412000,WFORMATIONS,nan,nan,gray shale,7.0,279.0,286.0,41.363611,-90.5125
2227847,121612412000,WFORMATIONS,nan,nan,gray shale,22.0,180.0,202.0,41.363611,-90.5125
2227848,121612412000,WFORMATIONS,nan,nan,light gray rock,77.0,202.0,279.0,41.363611,-90.5125
2227849,121612412000,WFORMATIONS,nan,nan,light gray rock,109.0,286.0,395.0,41.363611,-90.5125
2924232,121974636600,HWYBRIDGE_LOG,nan,nan,2' of badly mangled core in box: 3 sections of dolomite rubble with dark gay mud below with some chert & dolomite debris,5.0,45.0,50.0,41.636458,-88.054009
2924233,121974636600,HWYBRIDGE_LOG,nan,nan,Brandon Bridge Dolomite: 2 irregular 70 degree fractures,0.6,62.4,63.0,41.636458,-88.054009
2924234,121974636600,HWYBRIDGE_LOG,nan,nan,Brandon Bridge Dolomite: core badly broken to shattered; only 1.1' of dolomite recovered,2.4,60.0,62.4,41.636458,-88.054009
2924235,121974636600,HWYBRIDGE_LOG,nan,nan,"Brandon Bridge Dolomite: dolomite, dirty pink & gray",2.8,55.3,58.1,41.636458,-88.054009
2924236,121974636600,HWYBRIDGE_LOG,nan,nan,"Brandon Bridge Dolomite: dolomite, sandy & rubbly 63.5-63.8, large vugs at 63.6",0.8,63.0,63.8,41.636458,-88.054009
2924237,121974636600,HWYBRIDGE_LOG,nan,nan,Brandon Bridge Dolomite: shattered rock with gray cavity fill 58.5-59.0,1.9,58.1,60.0,41.636458,-88.054009
2924238,121974636600,HWYBRIDGE_LOG,nan,nan,"Clay-shale cavity fill, light gray with ch rubble; rough core exterior, inclined bedding",2.0,30.0,32.0,41.636458,-88.054009
2924239,121974636600,HWYBRIDGE_LOG,nan,nan,Core washed away; may include soft clays,6.0,35.0,41.0,41.636458,-88.054009
2924240,121974636600,HWYBRIDGE_LOG,nan,nan,Definitely Markgraf dolomite,1.0,25.0,26.0,41.636458,-88.054009
2924241,121974636600,HWYBRIDGE_LOG,nan,nan,"Dense Plaines Dolomite: dolomite, light gray to light greenish white, smooth core 66.0-.8, 67.0-68.0, 68.6-71.2",2.3,66.0,68.3,41.636458,-88.054009
2924242,121974636600,HWYBRIDGE_LOG,nan,nan,Dolomite rubble,0.9,44.1,45.0,41.636458,-88.054009
2924243,121974636600,HWYBRIDGE_LOG,nan,nan,"Dolomite, resembles Romeo dolomite more than Markgraf",1.7,26.0,27.7,41.636458,-88.054009
2924244,121974636600,HWYBRIDGE_LOG,nan,nan,"Drummond Dolomite: glauconite at 95.1; dolomite, light tan, very irregular laminae; large vugs at 97.1, 98.4 & 99.5; distinctly green core breaks",4.9,94.9,99.8,41.636458,-88.054009
2924245,121974636600,HWYBRIDGE_LOG,nan,nan,"Elwood Cherty Dolomite: dolomite, light tan, but in part with greenish tinge, very cherty",5.2,99.8,105.0,41.636458,-88.054009
2924246,121974636600,HWYBRIDGE_LOG,nan,nan,Markgraf Dolomite,2.3,27.7,30.0,41.636458,-88.054009
2924247,121974636600,HWYBRIDGE_LOG,nan,nan,Markgraf Dolomite: 60 degree fracture 24.65-24.9,2.6,22.4,25.0,41.636458,-88.054009
2924248,121974636600,HWYBRIDGE_LOG,nan,nan,Offerman Dolomite,2.4,92.5,94.9,41.636458,-88.054009
2924249,121974636600,HWYBRIDGE_LOG,nan,nan,"Plaines Dolomite: dolomite, dark gray",2.2,63.8,66.0,41.636458,-88.054009
2924250,121974636600,HWYBRIDGE_LOG,nan,nan,Romeo Dolomite,0.8,15.4,16.2,41.636458,-88.054009
2924251,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: doloite, more coarsely porous with vugs to 9.0",3.3,5.7,9.0,41.636458,-88.054009
2924252,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: dolomite, coarsely vesicular but with a few finely vesicular rusty buff patches to 15.4",3.1,12.3,15.4,41.636458,-88.054009
2924253,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: dolomite, mottled light gray tan with rust staining along many fracures & clean stylolitic core breaks; some vugs up to 1"" diam",3.5,2.2,5.7,41.636458,-88.054009
2924254,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: dolomite, no flat core breaks, much weathered 0-1.0 & 1.7-1.9; few small vugs to 2.2",2.2,0.0,2.2,41.636458,-88.054009
2924255,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: dolomite, typical middle Romeo, almots no vugs",3.3,9.0,12.3,41.636458,-88.054009
2924256,121974636600,HWYBRIDGE_LOG,nan,nan,"Romeo Dolomite: dolomite, variable pore size with many patches of finely vesicular pusty buff dolomite in mottled gray-tan rock",4.7,16.2,20.9,41.636458,-88.054009
2924257,121974636600,HWYBRIDGE_LOG,nan,nan,Romeo-Markgraf Trans,1.5,20.9,22.4,41.636458,-88.054009
2924258,121974636600,HWYBRIDGE_LOG,nan,nan,"Shale, black, undersize core",1.0,41.0,42.0,41.636458,-88.054009
2924259,121974636600,HWYBRIDGE_LOG,nan,nan,"Shale, black, very stiff to hard, with chert rubble core washed away, probably silty layers",3.0,32.0,35.0,41.636458,-88.054009
2924260,121974636600,HWYBRIDGE_LOG,nan,nan,"Shale, dark gray to black, mostly rough core exterior moderately fissile, with a planar vertical fracture & bedding from moderately inclined to horizontal irregular drying cracks",5.3,50.0,55.3,41.636458,-88.054009
2924261,121974636600,HWYBRIDGE_LOG,nan,nan,"Shale, gray & mudstone with chert & dolomite inclusions",2.1,42.0,44.1,41.636458,-88.054009
2924262,121974636600,HWYBRIDGE_LOG,nan,nan,"Troutman Dolomite: dol, vy lgt gry, distinctly more argil than above, w/ shy core breaks & sound wavy lgt grn shaly lam @ 82.4, 83.4, 84.2, 84.6, 84.7, 85.0, 85.8, 85.9, 87.2, 87.6, 88.0, 88.1; shaly dol at 82.75-.85; 1/8"" lgt grn sh @ 84.5",9.3,82.0,91.3,41.636458,-88.054009
2924263,121974636600,HWYBRIDGE_LOG,nan,nan,"Troutman Dolomite: dolomite, light gray; large tubular vug at 71.7-72.0; porosity is almost limited to vugs & fractures except for thin coralline bands of finely vesicular dol, large vugs at 78.4, 79.1, 79.9, 80.5, 85.9; core broken 78.0-.2",7.0,71.2,78.2,41.636458,-88.054009
2924264,121974636600,HWYBRIDGE_LOG,nan,nan,"Troutman Dolomite: dolomite, white to light gray, with shaly wavy very thin laminae & with vugs at core breaks; core somewhat broken 92.15-92.5; 70 degree irreg fracture 92.1-92.5",1.2,91.3,92.5,41.636458,-88.054009
2924265,121974636600,HWYBRIDGE_LOG,nan,nan,"Troutman Dolomite: numerous faint healed fractures especially above 79.0, dolomite is mottled shades of gray, 72.0-78.9 & 79.1-81.4; very light gray below",3.8,78.2,82.0,41.636458,-88.054009
2924266,121974636600,HWYBRIDGE_LOG,nan,nan,Troutman Dolomite: shaly irregular inclined partings & patches of slightly vesicular dolomite 68.4-.6; sound wavy shaly parting at 70.8 & 71.1,2.9,68.3,71.2,41.636458,-88.054009
1115501,120872043600,WFORMATIONS,nan,nan,dirt & clay,22.0,0.0,22.0,37.313699,-88.939249
1115502,120872043600,WFORMATIONS,nan,nan,gray clay,11.0,28.0,39.0,37.313699,-88.939249
1115503,120872043600,WFORMATIONS,nan,nan,small to medium gravel,63.0,39.0,102.0,37.313699,-88.939249
1115504,120872043600,WFORMATIONS,nan,nan,yellow sand & small gravel,6.0,22.0,28.0,37.313699,-88.939249
2332944,121652458500,FORMATION_TOPS, ,nan,Aux Vases,,2874.0,,37.81121,-88.49478
2332945,121652458500,FORMATION_TOPS, ,nan,Barlow,,2487.0,2493.0,37.81121,-88.49478
2332946,121652458500,FORMATION_TOPS, ,nan,Cypress,,2505.0,2598.0,37.81121,-88.49478
2332947,121652458500,FORMATION_TOPS, ,nan,Glen Dean Lower,,2250.0,2290.0,37.81121,-88.49478
2332948,121652458500,FORMATION_TOPS, ,nan,Golconda,,2354.0,,37.81121,-88.49478
2332949,121652458500,FORMATION_TOPS, ,nan,Hardinsburg,,2306.0,2354.0,37.81121,-88.49478
2332950,121652458500,FORMATION_TOPS, ,nan,McClosky,,2972.0,,37.81121,-88.49478
2332951,121652458500,FORMATION_TOPS, ,nan,McClosky A,,2972.0,,37.81121,-88.49478
2332952,121652458500,FORMATION_TOPS, ,nan,McClosky B,,3019.0,,37.81121,-88.49478
2332953,121652458500,FORMATION_TOPS, ,nan,McClosky C,,3031.0,,37.81121,-88.49478
2332954,121652458500,FORMATION_TOPS, ,nan,Menard,,1960.0,2060.0,37.81121,-88.49478
2332955,121652458500,FORMATION_TOPS, ,nan,Ohara,,2931.0,,37.81121,-88.49478
2332956,121652458500,FORMATION_TOPS, ,nan,Paint Creek,,2652.0,2771.0,37.81121,-88.49478
2332957,121652458500,FORMATION_TOPS, ,nan,Palestine,,1910.0,1924.0,37.81121,-88.49478
2332958,121652458500,FORMATION_TOPS, ,nan,Pennsylvanian,,1500.0,,37.81121,-88.49478
2332959,121652458500,FORMATION_TOPS, ,nan,Renault Lower,,2834.0,2856.0,37.81121,-88.49478
2332960,121652458500,FORMATION_TOPS, ,nan,Renault Upper,,2784.0,2810.0,37.81121,-88.49478
2332961,121652458500,FORMATION_TOPS, ,nan,Rosiclare,,2948.0,,37.81121,-88.49478
2332962,121652458500,FORMATION_TOPS, ,nan,Ste Genevieve,,2910.0,,37.81121,-88.49478
2332963,121652458500,FORMATION_TOPS, ,nan,Tar Springs,,2188.0,2220.0,37.81121,-88.49478
2332964,121652458500,FORMATION_TOPS, ,nan,Vienna,,2148.0,2155.0,37.81121,-88.49478
1542432,121013311400,HWYBRIDGE_LOG,nan,nan,"riprap and broken concrete on soft, silty loam",4.5,0.0,4.5,38.754275,-87.68362
1542433,121013311400,HWYBRIDGE_LOG,nan,nan,"soft, damp, gray, silty loam",1.3,25.7,27.0,38.754275,-87.68362
1542434,121013311400,HWYBRIDGE_LOG,nan,nan,"stiff, damp, brown, silty clay",3.0,4.5,7.5,38.754275,-87.68362
1542435,121013311400,HWYBRIDGE_LOG,nan,nan,"stiff, damp, gray, sandy clay with sand",2.5,22.0,24.5,38.754275,-87.68362
1542436,121013311400,HWYBRIDGE_LOG,nan,nan,"very dense, moist, gray, sitly clay shale",0.5,109.5,110.0,38.754275,-87.68362
1542437,121013311400,HWYBRIDGE_LOG,nan,nan,"very soft, damp, brown, sandy loam",2.0,7.5,9.5,38.754275,-87.68362
1542438,121013311400,HWYBRIDGE_LOG,nan,nan,"very stiff, damp, grayish brown, silty clay",2.5,27.0,29.5,38.754275,-87.68362
1544544,121013311400,HWYBRIDGE_LOG,nan,nan,"gray, fine grained, sand",1.2,24.5,25.7,38.754275,-87.68362
1544545,121013311400,HWYBRIDGE_LOG,nan,nan,"gray, sandy loam",1.0,89.5,90.5,38.754275,-87.68362
1544546,121013311400,HWYBRIDGE_LOG,nan,nan,"gray, weathered, silty clay loam, limestone 0.15' lense",5.0,110.0,115.0,38.754275,-87.68362
1544547,121013311400,HWYBRIDGE_LOG,nan,nan,"gray, weathered, silty clay shale, coal seam at depth 117' to 118'",5.0,115.0,120.0,38.754275,-87.68362
1544548,121013311400,HWYBRIDGE_LOG,nan,nan,"loose, wet, brown to gray, fine grained, sand",10.5,9.5,20.0,38.754275,-87.68362
1544549,121013311400,HWYBRIDGE_LOG,nan,nan,"loose, wet, gray, fine grained, sand",2.0,20.0,22.0,38.754275,-87.68362
1544550,121013311400,HWYBRIDGE_LOG,nan,nan,"medium to hard, damp, gray, sandy clay till",19.0,90.5,109.5,38.754275,-87.68362
1544551,121013311400,HWYBRIDGE_LOG,nan,nan,"medium to soft, damp, gray/brown, silt",15.0,29.5,44.5,38.754275,-87.68362
1544552,121013311400,HWYBRIDGE_LOG,nan,nan,"medium, damp, gray, sandy loam with fine grained, sand",10.0,69.5,79.5,38.754275,-87.68362
1544553,121013311400,HWYBRIDGE_LOG,nan,nan,"medium, wet, gray, fine grained, sand",10.0,79.5,89.5,38.754275,-87.68362
1544554,121013311400,HWYBRIDGE_LOG,nan,nan,"medium, wet, gray, fine grained, sand",25.0,44.5,69.5,38.754275,-87.68362
1411332,120974805000,HWYBRIDGE_LOG,nan,nan,Dark brown silty & sandy topsoil- trace roots,0.25,0.0,0.25,42.378612,-87.831852
1411333,120974805000,HWYBRIDGE_LOG,nan,nan,Fine sand- some silt- tr. clay gray- very dense- wet,1.6,25.0,26.6,42.378612,-87.831852
1411334,120974805000,HWYBRIDGE_LOG,nan,nan,Fine to coarse sand- trace to some gravel- trace silt- gray dense- wet,6.0,18.0,24.0,42.378612,-87.831852
1411335,120974805000,HWYBRIDGE_LOG,nan,nan,Fine to med. sand- trace silt clay & gravel- brown- dense moist to wet,6.0,12.0,18.0,42.378612,-87.831852
1411336,120974805000,HWYBRIDGE_LOG,nan,nan,Silty clay- trace sand & gravel- gray- brown- hard,5.0,7.0,12.0,42.378612,-87.831852
1411337,120974805000,HWYBRIDGE_LOG,nan,nan,Silty clay- trace sand gray- tough,1.0,24.0,25.0,42.378612,-87.831852
